seed,sim_name,sensibility_parameter,sensibility_value,nb_agregats_om,nb_chateaux_om,nb_gros_chateaux_om,nb_seigneurs_om,nb_eglises_om,nb_eglises_paroissiales_om,distance_eglises_paroissiales_om,proportion_fp_isoles_om,augmentation_charge_fiscale_om,total_duration
10.0,4_5_OM,max_fourchette_loyers_PS,0.3,109,44,8,205,253,200,1830,0.12275,3.5951195219123506,176471
10.0,4_5_OM,max_fourchette_loyers_PS,0.35,118,44,10,218,246,189,1723,0.12675,3.438526630164261,175401
3.0,4_5_OM,distance_max_dem_local,4000,110,44,11,190,248,198,1795,0.12125,2.9538077403245944,211699
9.0,4_5_OM,distance_max_dem_local,6500,109,44,9,196,245,192,1876,0.13075,3.872191712431353,198980
3.0,4_5_OM,distance_max_dem_local,4500,108,44,11,190,251,200,1595,0.1155,3.1505617977528093,209486
2.0,4_5_OM,distance_max_dem_local,8000,113,44,13,197,250,199,1923,0.12925,4.222554890219561,195125
1.0,4_5_OM,distance_max_dem_local,5000,110,44,14,188,235,194,2272,0.10575,3.084910358565737,221665
2.0,4_5_OM,distance_max_dem_local,8500,116,44,13,200,252,201,1894,0.1375,4.214570858283433,195011
7.0,4_5_OM,distance_max_dem_local,7000,105,44,13,201,245,198,2079,0.119,2.1046337817638268,193986
4.0,4_5_OM,distance_max_dem_local,4000,109,44,14,192,246,198,1744,0.1325,3.211,211155
5.0,4_5_OM,distance_max_dem_local,4000,118,44,8,186,241,195,2281,0.13175,3.694188076827139,198891
4.0,4_5_OM,distance_max_dem_local,4500,109,44,14,192,246,198,1744,0.1325,3.211,213744
1.0,4_5_OM,distance_max_dem_local,5500,112,44,14,184,238,198,2136,0.10525,3.0971115537848606,218010
8.0,4_5_OM,distance_max_dem_local,6000,110,44,12,201,253,197,1969,0.13025,3.33875,207696
7.0,4_5_OM,distance_max_dem_local,7500,105,44,13,201,245,198,2079,0.119,2.1046337817638268,194288
8.0,4_5_OM,distance_max_dem_local,6500,118,44,12,194,252,197,1785,0.111,3.5275,211702
6.0,4_5_OM,distance_max_dem_local,8000,117,44,12,212,257,202,2014,0.114,4.188589935226706,192280
5.0,4_5_OM,distance_max_dem_local,4500,118,44,8,186,241,195,2281,0.13175,3.694188076827139,196289
6.0,4_5_OM,distance_max_dem_local,8500,117,44,12,212,257,202,2014,0.114,4.188589935226706,191949
10.0,4_5_OM,max_fourchette_loyers_PS,0.4,97,44,12,213,248,192,1763,0.1125,3.0586918676946033,180048
9.0,4_5_OM,distance_max_dem_local,7000,104,44,9,197,248,194,1792,0.116,4.075137294058911,200769
10.0,4_5_OM,max_fourchette_loyers_PS,0.45,109,44,12,195,245,185,2000,0.12375,2.710912254536416,185650
9.0,4_5_OM,distance_max_dem_local,7500,109,44,9,196,245,192,1876,0.13075,3.872191712431353,200627
3.0,4_5_OM,distance_max_dem_local,5000,107,44,11,191,250,200,1861,0.10975,2.9700374531835205,208991
3.0,4_5_OM,distance_max_dem_local,5500,108,44,11,190,251,200,1595,0.1155,3.1505617977528093,210779
2.0,4_5_OM,distance_max_dem_local,9500,116,44,13,200,252,201,1894,0.1375,4.214570858283433,195281
2.0,4_5_OM,distance_max_dem_local,9000,114,44,13,197,252,201,1894,0.1325,4.214570858283433,200603
7.0,4_5_OM,distance_max_dem_local,8000,105,44,13,201,245,198,2079,0.119,2.1046337817638268,196285
1.0,4_5_OM,distance_max_dem_local,6000,110,44,14,188,235,194,2272,0.10575,3.084910358565737,219650
5.0,4_5_OM,distance_max_dem_local,5000,118,44,8,186,241,195,2281,0.13175,3.694188076827139,197272
4.0,4_5_OM,distance_max_dem_local,5000,109,44,14,192,246,198,1744,0.1325,3.211,218710
7.0,4_5_OM,distance_max_dem_local,8500,105,44,13,201,245,198,2079,0.119,2.1046337817638268,194135
4.0,4_5_OM,distance_max_dem_local,5500,109,44,14,192,246,198,1744,0.1325,3.211,208134
8.0,4_5_OM,distance_max_dem_local,7000,113,44,12,189,246,195,2265,0.11625,3.52425,212855
1.0,4_5_OM,distance_max_dem_local,6500,112,44,14,184,238,198,2136,0.10525,3.0971115537848606,217392
6.0,4_5_OM,distance_max_dem_local,9000,117,44,12,212,257,202,2014,0.114,4.188589935226706,191567
5.0,4_5_OM,distance_max_dem_local,5500,118,44,8,186,241,195,2281,0.13175,3.694188076827139,198069
8.0,4_5_OM,distance_max_dem_local,7500,118,44,12,194,252,197,1785,0.111,3.5275,210181
10.0,4_5_OM,max_fourchette_loyers_PS,0.5,88,44,12,208,251,197,1739,0.13125,3.205962732919254,183096
6.0,4_5_OM,distance_max_dem_local,9500,117,44,12,212,257,202,2014,0.114,4.188589935226706,192135
10.0,4_5_OM,max_fourchette_loyers_PS,0.55,103,44,14,201,248,191,2013,0.12225,3.124131082423039,181253
9.0,4_5_OM,distance_max_dem_local,8000,113,44,9,199,254,200,1663,0.12425,4.05217174238642,197303
9.0,4_5_OM,distance_max_dem_local,8500,109,44,9,196,245,192,1876,0.13075,3.872191712431353,199067
3.0,4_5_OM,distance_max_dem_local,6000,95,44,11,187,249,200,1890,0.113,2.9593008739076154,212592
3.0,4_5_OM,distance_max_dem_local,6500,108,44,11,190,251,200,1595,0.1155,3.1505617977528093,208158
2.0,4_5_OM,distance_max_dem_local,10000,117,44,13,204,252,201,1912,0.1275,4.22754491017964,197692
2.0,4_5_OM,max_fourchette_loyers_PS,0.25,116,44,13,200,252,201,1894,0.1375,4.214570858283433,199230
7.0,4_5_OM,distance_max_dem_local,9000,105,44,13,201,245,198,2079,0.119,2.1046337817638268,195494
1.0,4_5_OM,distance_max_dem_local,7000,110,44,14,188,235,194,2272,0.10575,3.084910358565737,220361
5.0,4_5_OM,distance_max_dem_local,6000,118,44,8,186,241,195,2281,0.13175,3.694188076827139,199310
7.0,4_5_OM,distance_max_dem_local,9500,105,44,13,201,245,198,2079,0.119,2.1046337817638268,193655
4.0,4_5_OM,distance_max_dem_local,6000,109,44,14,192,246,198,1744,0.1325,3.211,207759
4.0,4_5_OM,distance_max_dem_local,6500,109,44,14,192,246,198,1744,0.1325,3.211,208303
6.0,4_5_OM,distance_max_dem_local,10000,117,44,12,212,257,202,2014,0.114,4.188589935226706,193467
10.0,4_5_OM,max_fourchette_loyers_PS,0.6,110,44,12,210,249,193,1607,0.1355,3.1228287841191067,179121
10.0,4_5_OM,max_fourchette_loyers_PS,0.65,110,44,10,198,246,186,1782,0.12575,4.023549826474963,174282
8.0,4_5_OM,distance_max_dem_local,8000,125,44,12,191,251,197,2153,0.1195,3.521,216044
1.0,4_5_OM,distance_max_dem_local,7500,112,44,14,184,238,198,2136,0.10525,3.0971115537848606,214770
5.0,4_5_OM,distance_max_dem_local,6500,118,44,8,186,241,195,2281,0.13175,3.694188076827139,200458
6.0,4_5_OM,max_fourchette_loyers_PS,0.25,117,44,12,212,257,202,2014,0.114,4.188589935226706,191958
8.0,4_5_OM,distance_max_dem_local,8500,118,44,12,194,252,197,1785,0.111,3.5275,210132
9.0,4_5_OM,distance_max_dem_local,9000,102,44,9,202,251,197,1831,0.11975,4.029705441837244,197400
9.0,4_5_OM,distance_max_dem_local,9500,109,44,9,196,245,192,1876,0.13075,3.872191712431353,200454
3.0,4_5_OM,distance_max_dem_local,7000,98,44,11,193,248,198,1829,0.126,2.9493133583021223,213322
2.0,4_5_OM,max_fourchette_loyers_PS,0.35,89,44,13,205,242,195,1962,0.1225,3.9112219451371573,200395
2.0,4_5_OM,max_fourchette_loyers_PS,0.3,89,44,10,212,233,189,2088,0.13475,2.9870259481037924,209315
7.0,4_5_OM,distance_max_dem_local,10000,105,44,13,201,245,198,2079,0.119,2.1046337817638268,193888
3.0,4_5_OM,distance_max_dem_local,7500,108,44,11,190,251,200,1595,0.1155,3.1505617977528093,217535
7.0,4_5_OM,max_fourchette_loyers_PS,0.25,105,44,13,201,245,198,2079,0.119,2.1046337817638268,194480
5.0,4_5_OM,distance_max_dem_local,7000,118,44,8,186,241,195,2281,0.13175,3.694188076827139,197295
10.0,4_5_OM,max_fourchette_loyers_PS,0.75,95,44,11,211,249,190,1850,0.13575,3.3334158415841584,170178
10.0,4_5_OM,max_fourchette_loyers_PS,0.7,99,44,14,197,252,195,1918,0.119,4.476957383548068,184602
1.0,4_5_OM,distance_max_dem_local,8000,110,44,14,190,235,194,2272,0.10575,3.084910358565737,223506
6.0,4_5_OM,max_fourchette_loyers_PS,0.3,115,44,14,195,256,208,2284,0.094,2.5629980079681274,202404
4.0,4_5_OM,distance_max_dem_local,7000,109,44,14,192,246,198,1744,0.1325,3.211,211574
4.0,4_5_OM,distance_max_dem_local,7500,109,44,14,192,246,198,1744,0.1325,3.211,209771
8.0,4_5_OM,distance_max_dem_local,9000,105,44,12,189,250,195,2012,0.1265,3.30675,206303
5.0,4_5_OM,distance_max_dem_local,7500,118,44,8,186,241,195,2281,0.13175,3.694188076827139,201286
6.0,4_5_OM,max_fourchette_loyers_PS,0.35,119,44,9,198,257,204,1974,0.1375,3.323705179282869,200437
1.0,4_5_OM,distance_max_dem_local,8500,112,44,14,184,238,198,2136,0.10525,3.0971115537848606,218753
8.0,4_5_OM,distance_max_dem_local,9500,118,44,12,194,252,197,1785,0.111,3.5275,209938
9.0,4_5_OM,distance_max_dem_local,10000,102,44,9,196,251,197,1831,0.11975,4.029705441837244,199158
9.0,4_5_OM,max_fourchette_loyers_PS,0.25,109,44,9,196,245,192,1876,0.13075,3.872191712431353,198971
3.0,4_5_OM,distance_max_dem_local,8000,95,44,11,186,249,200,1890,0.113,2.9593008739076154,212846
2.0,4_5_OM,max_fourchette_loyers_PS,0.4,102,44,11,189,238,186,2036,0.14075,3.899302093718844,188910
2.0,4_5_OM,max_fourchette_loyers_PS,0.45,96,44,12,198,246,197,1970,0.13925,3.1081485173187144,197262
10.0,4_5_OM,max_fourchette_loyers_PS,0.8,95,44,11,191,243,185,1718,0.12925,2.7200791295746787,174396
7.0,4_5_OM,max_fourchette_loyers_PS,0.3,112,44,9,199,248,202,1805,0.10275,3.3076923076923075,208667
3.0,4_5_OM,distance_max_dem_local,8500,108,44,11,190,251,200,1595,0.1155,3.1505617977528093,211898
10.0,4_5_OM,max_fourchette_loyers_PS,0.85,104,44,10,204,230,180,2409,0.1325,3.246788537549407,178622
7.0,4_5_OM,max_fourchette_loyers_PS,0.35,122,44,10,198,238,193,2359,0.116,2.9912913660114455,198864
5.0,4_5_OM,distance_max_dem_local,8000,118,44,8,186,241,195,2281,0.13175,3.694188076827139,201392
6.0,4_5_OM,max_fourchette_loyers_PS,0.4,115,44,12,203,250,200,1987,0.12125,2.5715352077631253,198054
4.0,4_5_OM,distance_max_dem_local,8000,109,44,14,192,246,198,1744,0.1325,3.211,206942
5.0,4_5_OM,distance_max_dem_local,8500,118,44,8,186,241,195,2281,0.13175,3.694188076827139,197040
1.0,4_5_OM,distance_max_dem_local,9000,110,44,14,188,235,194,2272,0.10575,3.084910358565737,219921
4.0,4_5_OM,distance_max_dem_local,8500,109,44,14,192,246,198,1744,0.1325,3.211,213833
6.0,4_5_OM,max_fourchette_loyers_PS,0.45,114,44,12,202,253,195,1902,0.11425,4.2628699328525235,204867
8.0,4_5_OM,distance_max_dem_local,10000,109,44,12,196,259,204,1860,0.1375,3.42275,212159
8.0,4_5_OM,max_fourchette_loyers_PS,0.25,118,44,12,194,252,197,1785,0.111,3.5275,202742
9.0,4_5_OM,max_fourchette_loyers_PS,0.3,118,44,10,216,245,197,2154,0.114,3.9852684144818977,211789
1.0,4_5_OM,distance_max_dem_local,9500,112,44,14,184,238,198,2136,0.10525,3.0971115537848606,221578
9.0,4_5_OM,max_fourchette_loyers_PS,0.35,94,44,11,191,239,189,2137,0.141,3.541302720239581,205368
2.0,4_5_OM,max_fourchette_loyers_PS,0.5,111,44,11,206,256,207,1791,0.11875,4.274358335409918,196256
3.0,4_5_OM,distance_max_dem_local,9000,100,44,11,189,252,202,1880,0.122,2.9448189762796506,208183
10.0,4_5_OM,max_fourchette_loyers_PS,0.9,105,44,10,200,243,182,1813,0.134,3.1663376110562687,174293
2.0,4_5_OM,max_fourchette_loyers_PS,0.55,119,44,13,202,228,184,2538,0.1425,3.453549190535492,192775
10.0,4_5_OM,max_fourchette_loyers_PS,0.95,106,44,11,205,250,194,1949,0.11375,3.3548546081813706,182241
7.0,4_5_OM,max_fourchette_loyers_PS,0.4,98,44,12,199,255,207,1882,0.10525,3.7787170561909496,209312
3.0,4_5_OM,distance_max_dem_local,9500,108,44,11,190,251,200,1595,0.1155,3.1505617977528093,207463
5.0,4_5_OM,distance_max_dem_local,9000,118,44,8,186,241,195,2281,0.13175,3.694188076827139,199620
7.0,4_5_OM,max_fourchette_loyers_PS,0.45,124,44,8,199,254,207,1986,0.1125,3.64662027833002,204245
6.0,4_5_OM,max_fourchette_loyers_PS,0.5,120,44,13,205,255,199,1945,0.11425,3.3234709099950273,202155
5.0,4_5_OM,distance_max_dem_local,9500,118,44,8,186,241,195,2281,0.13175,3.694188076827139,197539
4.0,4_5_OM,distance_max_dem_local,9000,109,44,14,192,246,198,1744,0.1325,3.211,212145
6.0,4_5_OM,max_fourchette_loyers_PS,0.55,110,44,12,208,249,198,1914,0.118,4.00795426298782,196570
4.0,4_5_OM,distance_max_dem_local,9500,109,44,14,192,246,198,1744,0.1325,3.211,207199
8.0,4_5_OM,max_fourchette_loyers_PS,0.3,115,44,14,218,240,183,2052,0.109,2.398,201131
1.0,4_5_OM,distance_max_dem_local,10000,110,44,14,190,235,194,2272,0.10575,3.084910358565737,223122
8.0,4_5_OM,max_fourchette_loyers_PS,0.35,127,44,13,199,262,205,1534,0.11275,4.26125,203089
9.0,4_5_OM,max_fourchette_loyers_PS,0.4,111,44,13,173,242,190,1991,0.1365,3.5481536926147705,199927
1.0,4_5_OM,max_fourchette_loyers_PS,0.25,112,44,14,184,238,198,2136,0.10525,3.0971115537848606,219467
9.0,4_5_OM,max_fourchette_loyers_PS,0.45,107,44,12,197,240,189,1877,0.12675,2.51645885286783,197053
10.0,4_5_OM,max_fourchette_loyers_PS,1,96,44,14,182,240,182,1717,0.139,3.4120108294363773,183953
2.0,4_5_OM,max_fourchette_loyers_PS,0.6,119,44,10,212,262,210,1977,0.1165,2.6516434262948203,205064
2.0,4_5_OM,max_fourchette_loyers_PS,0.65,104,44,9,196,249,201,1887,0.1295,4.3013937282229975,193016
10.0,4_5_OM,min_fourchette_loyers_PS,0,106,44,10,192,247,191,1892,0.1275,2.909793172190381,181380
3.0,4_5_OM,distance_max_dem_local,10000,98,44,11,193,248,198,1829,0.126,2.9493133583021223,214096
7.0,4_5_OM,max_fourchette_loyers_PS,0.5,100,44,11,198,236,189,2456,0.1325,2.6198162403774523,196036
5.0,4_5_OM,distance_max_dem_local,10000,118,44,8,186,241,195,2281,0.13175,3.694188076827139,198232
3.0,4_5_OM,max_fourchette_loyers_PS,0.25,108,44,11,190,251,200,1595,0.1155,3.1505617977528093,212364
7.0,4_5_OM,max_fourchette_loyers_PS,0.55,109,44,12,205,247,198,2313,0.132,3.472325639116406,209621
6.0,4_5_OM,max_fourchette_loyers_PS,0.6,121,44,10,206,253,205,2033,0.1125,3.309565217391304,201718
5.0,4_5_OM,max_fourchette_loyers_PS,0.25,118,44,8,186,241,195,2281,0.13175,3.694188076827139,199984
4.0,4_5_OM,distance_max_dem_local,10000,109,44,14,192,246,198,1744,0.1325,3.211,206127
6.0,4_5_OM,max_fourchette_loyers_PS,0.65,108,44,11,205,249,198,2088,0.1125,2.599850968703428,202301
8.0,4_5_OM,max_fourchette_loyers_PS,0.4,106,44,9,199,260,209,2234,0.116,3.4585,198444
4.0,4_5_OM,max_fourchette_loyers_PS,0.25,109,44,14,192,246,198,1744,0.1325,3.211,206815
1.0,4_5_OM,max_fourchette_loyers_PS,0.3,108,44,10,206,235,182,1902,0.129,2.811053024645257,208085
8.0,4_5_OM,max_fourchette_loyers_PS,0.45,116,44,11,209,250,195,1949,0.1235,3.688,205170
9.0,4_5_OM,max_fourchette_loyers_PS,0.5,89,44,11,183,237,186,1831,0.1215,3.5435270641057617,201471
9.0,4_5_OM,max_fourchette_loyers_PS,0.55,113,44,11,195,247,197,1996,0.1165,3.494141111942159,205509
1.0,4_5_OM,max_fourchette_loyers_PS,0.35,107,44,11,188,245,193,1467,0.118,3.7251927381248446,216986
10.0,4_5_OM,min_fourchette_loyers_PS,0.025,98,44,12,191,250,189,1652,0.12525,3.146025417393471,190204
10.0,4_5_OM,min_fourchette_loyers_PS,0.05,117,44,8,203,244,183,1780,0.145,4.206578619486669,178611
2.0,4_5_OM,max_fourchette_loyers_PS,0.7,97,44,14,189,245,195,1831,0.13025,2.9895470383275264,188767
2.0,4_5_OM,max_fourchette_loyers_PS,0.75,97,44,14,188,236,184,1869,0.12225,2.57825329684001,190108
3.0,4_5_OM,max_fourchette_loyers_PS,0.3,109,44,10,220,246,193,1722,0.139,3.5767790262172285,207374
7.0,4_5_OM,max_fourchette_loyers_PS,0.6,121,44,11,194,252,206,2207,0.1235,2.683035714285714,199336
5.0,4_5_OM,max_fourchette_loyers_PS,0.3,110,44,14,203,236,190,2277,0.11725,3.7494390426327597,198003
3.0,4_5_OM,max_fourchette_loyers_PS,0.35,115,44,11,201,251,201,2044,0.11175,2.651685393258427,212483
7.0,4_5_OM,max_fourchette_loyers_PS,0.65,117,44,9,204,244,197,2067,0.12075,3.554178031242251,204037
6.0,4_5_OM,max_fourchette_loyers_PS,0.7,113,44,11,199,261,206,1871,0.107,4.042711696051652,198856
5.0,4_5_OM,max_fourchette_loyers_PS,0.35,102,44,12,201,252,203,1996,0.123,3.5685443668993027,205434
6.0,4_5_OM,max_fourchette_loyers_PS,0.75,117,44,12,202,262,213,1780,0.13525,4.301811863986101,205560
4.0,4_5_OM,max_fourchette_loyers_PS,0.3,102,44,10,184,238,186,2156,0.102,3.72425,205478
4.0,4_5_OM,max_fourchette_loyers_PS,0.35,97,44,12,213,259,203,1770,0.1175,3.27325,212427
8.0,4_5_OM,max_fourchette_loyers_PS,0.5,125,44,11,188,247,195,1817,0.11675,3.29875,216483
8.0,4_5_OM,max_fourchette_loyers_PS,0.55,103,44,12,218,255,199,1678,0.10725,3.5105,207183
9.0,4_5_OM,max_fourchette_loyers_PS,0.6,86,44,12,174,250,197,1648,0.115,3.3864372974320616,202361
1.0,4_5_OM,max_fourchette_loyers_PS,0.4,108,44,10,209,253,202,1960,0.10075,3.647365805168986,219631
9.0,4_5_OM,max_fourchette_loyers_PS,0.65,105,44,12,175,256,216,2131,0.111,3.717169200099676,198814
10.0,4_5_OM,min_fourchette_loyers_PS,0.075,116,44,11,191,248,192,2114,0.13875,3.1699476700722653,183690
10.0,4_5_OM,min_fourchette_loyers_PS,0.1,108,44,11,202,254,201,1909,0.1245,3.222720478325859,177676
2.0,4_5_OM,max_fourchette_loyers_PS,0.85,105,44,13,199,231,182,1999,0.142,2.995773247140726,192578
1.0,4_5_OM,max_fourchette_loyers_PS,0.45,109,44,14,205,241,188,2035,0.12375,3.3395429706905118,219404
2.0,4_5_OM,max_fourchette_loyers_PS,0.8,112,44,11,197,245,199,2222,0.11675,3.503357373787615,198860
3.0,4_5_OM,max_fourchette_loyers_PS,0.4,90,44,10,203,243,194,1766,0.115,3.3157763354967544,211916
7.0,4_5_OM,max_fourchette_loyers_PS,0.7,101,44,11,200,237,191,1990,0.10275,4.398414271555996,205043
5.0,4_5_OM,max_fourchette_loyers_PS,0.4,101,44,11,201,243,190,2008,0.1295,2.9790732436472345,198883
7.0,4_5_OM,max_fourchette_loyers_PS,0.75,106,44,10,207,242,196,1834,0.119,2.924486258974994,195627
6.0,4_5_OM,max_fourchette_loyers_PS,0.8,116,44,12,185,261,203,1715,0.1265,2.957589285714286,189908
3.0,4_5_OM,max_fourchette_loyers_PS,0.45,109,44,11,206,260,209,1852,0.105,3.374937593609585,202100
5.0,4_5_OM,max_fourchette_loyers_PS,0.45,100,44,13,189,232,183,2142,0.13125,4.027888446215139,189636
6.0,4_5_OM,max_fourchette_loyers_PS,0.85,108,44,8,203,249,202,1927,0.11775,4.0376890652120005,187959
4.0,4_5_OM,max_fourchette_loyers_PS,0.4,108,44,11,192,238,181,2028,0.11375,3.709,209726
9.0,4_5_OM,max_fourchette_loyers_PS,0.7,112,44,13,198,252,203,2033,0.12625,3.0291479820627805,203650
8.0,4_5_OM,max_fourchette_loyers_PS,0.6,107,44,11,203,255,198,1654,0.10525,3.04775,213765
8.0,4_5_OM,max_fourchette_loyers_PS,0.65,118,44,10,184,253,199,1536,0.10425,2.834,211474
4.0,4_5_OM,max_fourchette_loyers_PS,0.45,115,44,10,204,249,194,1854,0.1225,3.0465,213460
10.0,4_5_OM,min_fourchette_loyers_PS,0.125,106,44,13,178,247,188,1877,0.11175,3.1111111111111107,176830
10.0,4_5_OM,min_fourchette_loyers_PS,0.15,106,44,13,200,259,205,1702,0.13125,2.9621325361235673,185970
1.0,4_5_OM,max_fourchette_loyers_PS,0.5,113,44,12,213,252,201,1821,0.1155,2.512164846077458,219312
9.0,4_5_OM,max_fourchette_loyers_PS,0.75,114,44,13,190,251,207,1899,0.11325,3.510087173100872,203007
2.0,4_5_OM,max_fourchette_loyers_PS,0.9,90,44,7,200,246,197,1890,0.12825,4.297042008451404,188246
2.0,4_5_OM,max_fourchette_loyers_PS,0.95,110,44,11,197,244,197,1724,0.1285,3.7418633540372666,190426
1.0,4_5_OM,max_fourchette_loyers_PS,0.55,115,44,11,202,255,202,1870,0.1055,3.2205408087323244,216703
7.0,4_5_OM,max_fourchette_loyers_PS,0.8,118,44,12,188,240,192,2248,0.12475,2.769858945805493,195879
3.0,4_5_OM,max_fourchette_loyers_PS,0.5,104,44,8,183,256,205,1859,0.1325,3.3791812281577633,208053
5.0,4_5_OM,max_fourchette_loyers_PS,0.5,120,44,9,195,258,207,1939,0.09425,3.1747137879542064,200593
7.0,4_5_OM,max_fourchette_loyers_PS,0.85,108,44,10,205,252,198,1502,0.132,3.464524103831891,196745
6.0,4_5_OM,max_fourchette_loyers_PS,0.9,134,44,12,209,243,196,2036,0.117,4.045600991325899,198815
3.0,4_5_OM,max_fourchette_loyers_PS,0.55,116,44,11,206,249,202,1704,0.111,2.9645531702446326,210076
5.0,4_5_OM,max_fourchette_loyers_PS,0.55,112,44,8,192,243,193,2066,0.12275,3.2621890547263686,197951
6.0,4_5_OM,max_fourchette_loyers_PS,0.95,112,44,13,208,248,203,2077,0.10975,3.550520059435364,201019
10.0,4_5_OM,min_fourchette_loyers_PS,0.175,106,44,10,198,251,191,1836,0.13125,4.000996512207274,182019
4.0,4_5_OM,max_fourchette_loyers_PS,0.5,95,44,12,198,260,207,1888,0.106,2.66575,207389
10.0,4_5_OM,min_fourchette_loyers_PS,0.2,106,44,12,195,248,188,1964,0.107,4.193821624314897,180319
9.0,4_5_OM,max_fourchette_loyers_PS,0.8,87,44,12,201,243,193,1907,0.1295,3.9564243027888444,196592
8.0,4_5_OM,max_fourchette_loyers_PS,0.7,109,44,9,192,254,201,1983,0.1175,3.4315,201421
8.0,4_5_OM,max_fourchette_loyers_PS,0.75,107,44,10,203,255,201,1641,0.11825,3.18825,200824
4.0,4_5_OM,max_fourchette_loyers_PS,0.55,112,44,13,209,251,195,1932,0.12225,2.807,213523
2.0,4_5_OM,max_fourchette_loyers_PS,1,100,44,13,205,247,199,1816,0.127,3.4030295505338963,193928
9.0,4_5_OM,max_fourchette_loyers_PS,0.85,110,44,12,216,256,206,1785,0.107,4.233698357391737,206970
1.0,4_5_OM,max_fourchette_loyers_PS,0.6,110,44,15,220,251,205,1820,0.116,2.828210213187903,212982
2.0,4_5_OM,min_fourchette_loyers_PS,0,108,44,15,210,243,197,2067,0.129,3.3247628557164255,196254
1.0,4_5_OM,max_fourchette_loyers_PS,0.65,112,44,14,190,240,186,1819,0.128,3.09786917740337,207269
7.0,4_5_OM,max_fourchette_loyers_PS,0.9,117,44,12,211,247,197,1977,0.121,3.6738324684951817,202135
